Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick,Conservation_Status,Conservation_Status_Code,Stage,Genus,Family,State_FullName
KrisMurray,8831,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8833,Crinia glauerti,not recorded,20 KM S Rocky Gully,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.7,117.01667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8834,Crinia georgiana,not recorded,15-25 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8835,Crinia georgiana,not recorded,15-25 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8836,Litoria rothii,not recorded,EX QLD,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8837,Litoria adelaidensis,not recorded,20 KM S Rocky Gully,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.7,117.01667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8838,Litoria gracilenta,not recorded,EX QLD,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8839,Litoria moorei,not recorded,Pemberton,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),negative,unacceptable,-34.45,116.03333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8840,Litoria moorei,not recorded,35-45 KM S Nannup,WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8841,Crinia georgiana,not recorded,12-20KM SSW Northcliffe   ,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8842,Crinia georgiana,not recorded,30KM ENE Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.53333,116.41667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8843,Crinia georgiana,not recorded,Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.63333,116.11667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8844,Crinia georgiana,not recorded,35 KM E Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.63333,116.5,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8845,Litoria adelaidensis,not recorded,4 KM ENE Windy Harbour,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.81667,116.03333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8846,Litoria rubella,not recorded,EX QLD,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8847,Crinia georgiana,not recorded, B/W Nannup + Pemberton,QLD,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Queensland
KrisMurray,8848,Crinia georgiana,not recorded,Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.63333,116.11667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8849,Crinia georgiana,not recorded,12-20 KM SSW Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8850,Crinia georgiana,not recorded, B/W Nannup + Pemberton,QLD,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Queensland
KrisMurray,8851,Crinia georgiana,not recorded,30KM ENE Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.53333,116.41667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8852,Crinia georgiana,not recorded,37 KM NE Denmark,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.73333,117.63333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8853,Crinia georgiana,not recorded,25-35 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8854,sp. Litoria,not recorded,Ex. QLD,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,,,,Litoria,Hylidae,Western Australia
KrisMurray,8855,Litoria adelaidensis,not recorded,12-20 KM SSW Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8856,Litoria adelaidensis,not recorded,14 KM NE Pemberton,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.7,116.13333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8857,Litoria adelaidensis,not recorded,4 KM ENE Windy Harbour,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.81667,116.03333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8858,Crinia georgiana,not recorded,12-20 KM SSW Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8859,Crinia georgiana,not recorded,30KM ENE Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.53333,116.41667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8860,Crinia subinsignifera,not recorded,18 KM SSW Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.78333,116.03333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8861,Crinia pseudinsignifera,not recorded,Wilga,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-33.7,116.23333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8862,Crinia georgiana,not recorded,15-25 S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8863,Litoria adelaidensis,not recorded,4 KM ENE Windy Harbour,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.81667,116.03333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8864,Crinia georgiana,not recorded, B/W Nannup + Pemberton,QLD,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Queensland
KrisMurray,8865,Litoria moorei,not recorded,Pemberton,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),negative,unacceptable,-34.45,116.03333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8866,Litoria moorei,not recorded,25-35 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8867,Crinia glauerti,not recorded,15 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.11667,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8868,Crinia glauerti,not recorded,20 KM S Rocky Gully,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.7,117.01667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8869,Crinia glauerti,not recorded,27 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.23333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8870,Litoria adelaidensis,not recorded,15 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.11667,115.75,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8871,Litoria moorei,not recorded,35-45 KM S Nannup,WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8872,Litoria adelaidensis,not recorded,4 KM ENE Windy Harbour,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.81667,116.03333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8873,Litoria moorei,not recorded,"Eagle st, Mundaring",WA,Australia,1999,Histology,1.0,0.0,M. Woodward,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8874,sp. Crinia,not recorded,"Eagle st, Mundaring",WA,Australia,1999,Histology,1.0,0.0,M. Woodward,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,,,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8875,Litoria moorei,not recorded,"Eagle st, Mundaring",WA,Australia,1999,Histology,1.0,1.0,M. Woodward,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8876,Litoria moorei,not recorded,"Eagle st, Mundaring",WA,Australia,1999,Histology,1.0,1.0,M. Woodward,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8879,Crinia georgiana,not recorded,37 KM NE Denmark,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.73333,117.63333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8880,Crinia pseudinsignifera,not recorded,37 KM NE Denmark,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.73333,117.63333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8881,Litoria adelaidensis,not recorded,4 KM ENE Windy Harbour,WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,-34.81667,116.03333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8882,Crinia georgiana,not recorded,37 KM NE Denmark,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.73333,117.63333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8883,Crinia glauerti,not recorded,12 KM WSW Bridgetown,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.0,116.01667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8884,Crinia georgiana,not recorded,Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-33.98333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8885,Crinia georgiana,not recorded,Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-33.98333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8886,Crinia georgiana,not recorded,37 KM NE Denmark,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.73333,117.63333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8887,Crinia georgiana,not recorded,37 KM NE Denmark,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.73333,117.63333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8888,Crinia georgiana,not recorded,Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-33.98333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8889,Crinia pseudinsignifera,not recorded,37 KM NE Denmark,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.73333,117.63333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8890,Crinia georgiana,not recorded,12 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.08333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8891,Crinia georgiana,not recorded,12 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.08333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8892,Crinia georgiana,not recorded,12 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.08333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8893,Crinia glauerti,not recorded,27 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.23333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8894,Crinia glauerti,not recorded,12 KM WSW Bridgetown,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.0,116.01667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8895,Crinia glauerti,not recorded,12 KM WSW Bridgetown,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.0,116.01667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8896,Crinia georgiana,not recorded,Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.63333,116.11667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8897,Crinia glauerti,not recorded,12 KM WSW Bridgetown,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.0,116.01667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8898,Crinia georgiana,not recorded,35 KM E Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.63333,116.5,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8899,Crinia georgiana,not recorded, B/W Nannup + Pemberton,QLD,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Queensland
KrisMurray,8900,Crinia georgiana,not recorded,30KM ENE Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.53333,116.41667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8901,Crinia georgiana,not recorded,35KM NW Walpole,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.76667,116.46667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8902,Crinia glauerti,not recorded,12 KM WSW Bridgetown,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.0,116.01667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8903,Crinia georgiana,not recorded,15-25 S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8904,Crinia pseudinsignifera,not recorded,Wilga,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-33.7,116.23333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8905,Crinia glauerti,not recorded,27 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.23333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8906,Crinia subinsignifera,not recorded,18 KM SSW Northcliffe,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.78333,116.03333,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8907,Crinia georgiana,not recorded,12 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.08333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8908,Crinia glauerti,not recorded,20 KM S Rocky Gully,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.7,117.01667,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8909,Crinia georgiana,not recorded,12 KM S Nannup,WA,Australia,1999,Histology,1.0,0.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.08333,115.75,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
